"2013-01-30 15:06:06",5.47,-6.19,-1.05,14.90
"2013-01-30 15:06:07",6.36,-6.56,-0.53,14.84
"2013-01-30 15:06:08",5.39,-6.98,-1.69,14.49
"2013-01-30 15:06:09",4.85,-5.71,-0.12,14.82
"2013-01-30 15:06:10",5.71,-5.56,-0.92,14.79
"2013-01-30 15:06:11",5.35,-5.73,-1.13,14.98
"2013-01-30 15:06:12",3.66,-6.19,-0.41,15.45
"2013-01-30 15:06:13",3.83,-6.37,-0.53,14.76
"2013-01-30 15:06:14",3.20,-3.44,0.93,15.56
"2013-01-30 15:06:15",2.32,-4.09,-0.29,15.56
"2013-01-30 15:06:16",1.82,-4.44,0.34,15.66
"2013-01-30 15:06:17",3.24,-6.08,-0.06,15.43
"2013-01-30 15:06:18",4.48,-6.19,-0.58,14.81
"2013-01-30 15:06:19",5.36,-8.67,-1.02,14.75
"2013-01-30 15:06:20",5.49,-7.48,-1.25,15.00
"2013-01-30 15:06:21",4.81,-7.88,-2.23,14.75
"2013-01-30 15:06:22",3.09,-7.87,-1.31,15.11
"2013-01-30 15:06:23",2.71,-6.08,0.06,15.37
"2013-01-30 15:06:24",3.59,-5.25,-0.02,15.41
"2013-01-30 15:06:25",3.40,-6.63,-0.14,15.39
"2013-01-30 15:06:26",3.70,-6.45,-0.33,15.45
"2013-01-30 15:06:27",3.85,-6.93,-0.64,15.08
"2013-01-30 15:06:28",4.54,-6.91,-0.90,15.08
"2013-01-30 15:06:29",4.21,-7.52,-0.75,14.82
"2013-01-30 15:06:30",4.09,-6.72,-0.38,15.09
"2013-01-30 15:06:31",3.98,-8.25,-1.36,14.65
"2013-01-30 15:06:32",3.74,-7.71,-0.54,15.03
"2013-01-30 15:06:33",5.53,-7.97,-0.30,15.01
"2013-01-30 15:06:34",5.19,-8.04,-0.15,14.78
"2013-01-30 15:06:35",4.94,-7.50,-0.30,14.72
"2013-01-30 15:06:36",5.18,-8.03,-0.78,14.75
"2013-01-30 15:06:37",4.22,-7.95,-0.38,14.80
"2013-01-30 15:06:38",4.20,-7.71,-0.92,14.81
"2013-01-30 15:06:39",5.56,-7.08,-0.71,15.02
"2013-01-30 15:06:40",5.38,-7.86,-0.32,15.12
"2013-01-30 15:06:41",5.23,-7.09,-0.45,14.91
"2013-01-30 15:06:42",5.42,-7.72,-0.44,14.85
"2013-01-30 15:06:43",5.73,-7.71,-1.24,14.84
"2013-01-30 15:06:44",4.06,-7.39,-1.05,14.75
"2013-01-30 15:06:45",4.06,-7.47,-0.73,14.90
"2013-01-30 15:06:46",3.81,-6.64,-1.58,14.52
"2013-01-30 15:06:47",3.48,-5.29,-0.29,14.74
"2013-01-30 15:06:48",4.42,-5.12,-0.20,15.22
"2013-01-30 15:06:49",5.57,-6.44,0.10,15.08
"2013-01-30 15:06:50",4.92,-7.57,-0.56,15.09
"2013-01-30 15:06:51",4.66,-7.56,-0.17,15.05
"2013-01-30 15:06:52",3.92,-6.45,-0.48,15.16
"2013-01-30 15:06:53",3.64,-7.84,-0.58,15.05
"2013-01-30 15:06:54",3.92,-7.86,-0.14,15.11
"2013-01-30 15:06:55",4.38,-7.69,-1.06,14.50
"2013-01-30 15:06:56",4.34,-7.02,-0.78,14.51
"2013-01-30 15:06:57",4.31,-8.09,-0.98,14.63
"2013-01-30 15:06:58",3.25,-6.95,-0.84,14.65
"2013-01-30 15:06:59",3.01,-6.94,-0.59,14.86
"2013-01-30 15:07:00",2.76,-7.29,-0.73,15.00
"2013-01-30 15:07:01",3.78,-6.49,-1.44,14.96
"2013-01-30 15:07:02",2.68,-5.09,0.11,15.09
"2013-01-30 15:07:03",3.34,-4.83,-0.23,15.35
"2013-01-30 15:07:04",4.02,-5.01,-0.79,15.09
"2013-01-30 15:07:05",3.93,-4.33,-0.61,15.37
"2013-01-30 15:07:06",3.57,-5.06,-0.01,15.39
"2013-01-30 15:07:07",4.21,-4.98,-0.37,15.18
"2013-01-30 15:07:08",4.25,-5.04,-0.75,15.37
"2013-01-30 15:07:09",3.89,-3.08,-1.57,15.55
"2013-01-30 15:07:10",3.62,-3.15,0.18,15.62
"2013-01-30 15:07:11",3.27,-2.18,0.28,15.77
"2013-01-30 15:07:12",2.95,-3.10,0.77,15.97
"2013-01-30 15:07:13",3.85,-4.06,0.22,15.97
"2013-01-30 15:07:14",4.83,-4.99,-0.17,15.48
"2013-01-30 15:07:15",3.00,-5.29,-0.89,15.65
"2013-01-30 15:07:16",4.69,-7.18,-0.33,15.58
"2013-01-30 15:07:17",5.70,-7.49,-0.62,15.19
"2013-01-30 15:07:18",4.62,-8.87,0.17,15.40
"2013-01-30 15:07:19",5.85,-8.15,-0.63,14.93
"2013-01-30 15:07:20",5.62,-8.66,-0.89,14.70
"2013-01-30 15:07:21",5.46,-8.87,-0.47,14.59
"2013-01-30 15:07:22",4.75,-8.46,-1.07,14.44
"2013-01-30 15:07:23",4.98,-8.38,-1.49,14.39
"2013-01-30 15:07:24",4.76,-7.66,-0.81,14.46
"2013-01-30 15:07:25",4.31,-7.67,-0.84,14.68
"2013-01-30 15:07:26",4.71,-8.06,-0.81,14.62
"2013-01-30 15:07:27",4.81,-7.54,-1.13,14.71
"2013-01-30 15:07:28",3.75,-7.29,-1.44,14.82
"2013-01-30 15:07:29",5.36,-6.39,-1.47,14.78
"2013-01-30 15:07:30",4.23,-4.81,-0.56,15.03
"2013-01-30 15:07:31",4.00,-5.36,-0.71,15.01
"2013-01-30 15:07:32",4.41,-4.99,-1.15,15.04
"2013-01-30 15:07:33",3.73,-5.41,0.00,15.27
"2013-01-30 15:07:34",3.85,-4.27,-0.00,15.38
"2013-01-30 15:07:35",3.52,-5.70,-0.43,15.28
"2013-01-30 15:07:36",4.05,-6.12,-0.23,15.33
"2013-01-30 15:07:37",4.41,-5.30,-0.59,15.15
"2013-01-30 15:07:38",4.45,-6.39,-0.54,15.08
"2013-01-30 15:07:39",3.98,-8.14,-0.41,15.43
"2013-01-30 15:07:40",2.63,-7.87,-0.82,15.39
"2013-01-30 15:07:41",3.81,-8.52,-1.86,15.04
"2013-01-30 15:07:42",3.77,-6.24,-0.36,15.24
"2013-01-30 15:07:43",4.22,-8.77,-1.67,14.90
