"Plot Title: ff2_93"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
337,01/29/13 10:43:54 PM,15.77,15.77,172.7
338,01/29/13 10:43:57 PM,18.59,18.59,182.5
339,01/29/13 10:44:00 PM,15.21,15.21,158.6
340,01/29/13 10:44:03 PM,16.33,16.33,189.5
341,01/29/13 10:44:06 PM,17.47,17.47,162.9
342,01/29/13 10:44:09 PM,16.89,16.89,164.3
343,01/29/13 10:44:12 PM,14.65,14.65,172.7
344,01/29/13 10:44:15 PM,15.77,15.77,181.1
345,01/29/13 10:44:18 PM,16.89,16.89,178.3
346,01/29/13 10:44:21 PM,16.33,16.33,169.9
347,01/29/13 10:44:24 PM,15.77,15.77,165.7
348,01/29/13 10:44:27 PM,14.09,14.09,167.1
349,01/29/13 10:44:30 PM,11.27,11.27,165.7
350,01/29/13 10:44:33 PM,12.95,12.95,165.7
351,01/29/13 10:44:36 PM,10.69,10.69,181.1
352,01/29/13 10:44:39 PM,12.39,12.39,164.3
353,01/29/13 10:44:42 PM,10.13,10.13,178.3
354,01/29/13 10:44:45 PM,12.39,12.39,155.8
355,01/29/13 10:44:48 PM,11.83,11.83,171.3
356,01/29/13 10:44:51 PM,11.27,11.27,158.6
357,01/29/13 10:44:54 PM,11.27,11.27,171.3
358,01/29/13 10:44:57 PM,10.69,10.69,189.5
359,01/29/13 10:45:00 PM,9.01,9.01,176.9
360,01/29/13 10:45:03 PM,7.90,7.90,182.5
361,01/29/13 10:45:06 PM,9.01,9.01,206.4
362,01/29/13 10:45:09 PM,10.69,10.69,202.2
363,01/29/13 10:45:12 PM,10.69,10.69,203.6
364,01/29/13 10:45:15 PM,9.57,9.57,196.5
365,01/29/13 10:45:18 PM,9.57,9.57,198.0
366,01/29/13 10:45:21 PM,9.57,9.57,193.7
367,01/29/13 10:45:24 PM,9.57,9.57,185.3
368,01/29/13 10:45:27 PM,9.01,9.01,179.7
369,01/29/13 10:45:30 PM,7.90,7.90,176.9
370,01/29/13 10:45:33 PM,7.31,7.31,186.7
371,01/29/13 10:45:36 PM,10.69,10.69,169.9
372,01/29/13 10:45:39 PM,11.83,11.83,172.7
373,01/29/13 10:45:42 PM,9.01,9.01,169.9
374,01/29/13 10:45:45 PM,9.01,9.01,174.1
375,01/29/13 10:45:48 PM,6.20,6.20,182.5
376,01/29/13 10:45:51 PM,6.76,6.76,174.1
377,01/29/13 10:45:54 PM,7.31,7.31,178.3
378,01/29/13 10:45:57 PM,9.01,9.01,157.2
379,01/29/13 10:46:00 PM,9.57,9.57,158.6
380,01/29/13 10:46:03 PM,10.69,10.69,164.3
381,01/29/13 10:46:06 PM,8.46,8.46,162.9
382,01/29/13 10:46:09 PM,9.57,9.57,167.1
383,01/29/13 10:46:12 PM,10.69,10.69,176.9
384,01/29/13 10:46:15 PM,11.27,11.27,189.5
385,01/29/13 10:46:18 PM,11.27,11.27,176.9
386,01/29/13 10:46:21 PM,11.27,11.27,181.1
387,01/29/13 10:46:24 PM,13.51,13.51,182.5
388,01/29/13 10:46:27 PM,13.51,13.51,192.3
389,01/29/13 10:46:30 PM,13.51,13.51,202.2
390,01/29/13 10:46:33 PM,14.09,14.09,174.1
391,01/29/13 10:46:36 PM,11.83,11.83,178.3
392,01/29/13 10:46:39 PM,10.69,10.69,176.9
393,01/29/13 10:46:42 PM,10.13,10.13,176.9
394,01/29/13 10:46:45 PM,8.46,8.46,182.5
395,01/29/13 10:46:48 PM,10.69,10.69,186.7
396,01/29/13 10:46:51 PM,12.39,12.39,172.7
397,01/29/13 10:46:54 PM,9.57,9.57,165.7
398,01/29/13 10:46:57 PM,10.69,10.69,158.6
399,01/29/13 10:47:00 PM,10.69,10.69,165.7
400,01/29/13 10:47:03 PM,11.27,11.27,157.2
401,01/29/13 10:47:06 PM,9.01,9.01,181.1
402,01/29/13 10:47:09 PM,12.95,12.95,176.9
403,01/29/13 10:47:12 PM,10.69,10.69,195.1
404,01/29/13 10:47:15 PM,11.83,11.83,182.5
405,01/29/13 10:47:18 PM,12.95,12.95,188.1
406,01/29/13 10:47:21 PM,12.39,12.39,202.2
407,01/29/13 10:47:24 PM,11.27,11.27,202.2
408,01/29/13 10:47:27 PM,11.83,11.83,181.1
409,01/29/13 10:47:30 PM,11.27,11.27,176.9
410,01/29/13 10:47:33 PM,10.13,10.13,185.3
411,01/29/13 10:47:36 PM,11.27,11.27,186.7
412,01/29/13 10:47:39 PM,10.69,10.69,186.7
413,01/29/13 10:47:42 PM,10.13,10.13,171.3
414,01/29/13 10:47:45 PM,10.69,10.69,157.2
415,01/29/13 10:47:48 PM,12.39,12.39,147.4
416,01/29/13 10:47:51 PM,13.51,13.51,153.0
417,01/29/13 10:47:54 PM,12.95,12.95,172.7
418,01/29/13 10:47:57 PM,12.95,12.95,165.7
419,01/29/13 10:48:00 PM,12.39,12.39,172.7
420,01/29/13 10:48:03 PM,11.27,11.27,186.7
421,01/29/13 10:48:06 PM,12.39,12.39,195.1
422,01/29/13 10:48:09 PM,10.13,10.13,161.5
423,01/29/13 10:48:12 PM,10.13,10.13,169.9
424,01/29/13 10:48:15 PM,10.69,10.69,164.3
425,01/29/13 10:48:18 PM,9.57,9.57,179.7
426,01/29/13 10:48:21 PM,8.46,8.46,140.4
427,01/29/13 10:48:24 PM,8.46,8.46,153.0
428,01/29/13 10:48:27 PM,7.31,7.31,162.9
429,01/29/13 10:48:30 PM,7.90,7.90,172.7
430,01/29/13 10:48:33 PM,8.46,8.46,129.2
431,01/29/13 10:48:36 PM,10.69,10.69,172.7
432,01/29/13 10:48:39 PM,10.69,10.69,174.1
433,01/29/13 10:48:42 PM,10.69,10.69,161.5
434,01/29/13 10:48:45 PM,11.27,11.27,164.3
435,01/29/13 10:48:48 PM,11.27,11.27,189.5
436,01/29/13 10:48:51 PM,10.13,10.13,157.2
437,01/29/13 10:48:54 PM,10.13,10.13,157.2
438,01/29/13 10:48:57 PM,10.13,10.13,179.7
439,01/29/13 10:49:00 PM,11.27,11.27,172.7
440,01/29/13 10:49:03 PM,10.69,10.69,147.4
441,01/29/13 10:49:06 PM,7.90,7.90,165.7
442,01/29/13 10:49:09 PM,6.76,6.76,164.3
443,01/29/13 10:49:12 PM,7.90,7.90,181.1
444,01/29/13 10:49:15 PM,7.31,7.31,172.7
445,01/29/13 10:49:18 PM,11.27,11.27,182.5
446,01/29/13 10:49:21 PM,12.39,12.39,167.1
447,01/29/13 10:49:24 PM,13.51,13.51,182.5
448,01/29/13 10:49:27 PM,12.39,12.39,172.7
449,01/29/13 10:49:30 PM,10.69,10.69,155.8
450,01/29/13 10:49:33 PM,7.90,7.90,172.7
451,01/29/13 10:49:36 PM,9.57,9.57,162.9
452,01/29/13 10:49:39 PM,10.13,10.13,176.9
453,01/29/13 10:49:42 PM,10.69,10.69,172.7
454,01/29/13 10:49:45 PM,10.69,10.69,186.7
455,01/29/13 10:49:48 PM,10.13,10.13,182.5
456,01/29/13 10:49:51 PM,12.39,12.39,172.7
457,01/29/13 10:49:54 PM,11.27,11.27,158.6
458,01/29/13 10:49:57 PM,9.57,9.57,144.6
459,01/29/13 10:50:00 PM,11.27,11.27,150.2
460,01/29/13 10:50:03 PM,9.01,9.01,140.4
461,01/29/13 10:50:06 PM,7.90,7.90,153.0
462,01/29/13 10:50:09 PM,11.83,11.83,171.3
463,01/29/13 10:50:12 PM,9.01,9.01,193.7
464,01/29/13 10:50:15 PM,9.57,9.57,167.1
465,01/29/13 10:50:18 PM,9.57,9.57,176.9
466,01/29/13 10:50:21 PM,11.27,11.27,178.3
467,01/29/13 10:50:24 PM,9.57,9.57,171.3
468,01/29/13 10:50:27 PM,9.57,9.57,193.7
469,01/29/13 10:50:30 PM,9.01,9.01,181.1
470,01/29/13 10:50:33 PM,9.01,9.01,176.9
471,01/29/13 10:50:36 PM,7.90,7.90,172.7
472,01/29/13 10:50:39 PM,9.01,9.01,188.1
