"Plot Title: ff2-80"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
302,01/29/13 11:08:54 PM,7.90,7.90,174.1
303,01/29/13 11:08:57 PM,6.20,6.20,185.3
304,01/29/13 11:09:00 PM,9.01,9.01,165.7
305,01/29/13 11:09:03 PM,10.13,10.13,185.3
306,01/29/13 11:09:06 PM,9.57,9.57,212.0
307,01/29/13 11:09:09 PM,9.01,9.01,188.1
308,01/29/13 11:09:12 PM,9.01,9.01,169.9
309,01/29/13 11:09:15 PM,7.31,7.31,195.1
310,01/29/13 11:09:18 PM,6.20,6.20,165.7
311,01/29/13 11:09:21 PM,6.20,6.20,178.3
312,01/29/13 11:09:24 PM,7.31,7.31,193.7
313,01/29/13 11:09:27 PM,9.57,9.57,188.1
314,01/29/13 11:09:30 PM,7.90,7.90,198.0
315,01/29/13 11:09:33 PM,8.46,8.46,185.3
316,01/29/13 11:09:36 PM,7.90,7.90,185.3
317,01/29/13 11:09:39 PM,6.76,6.76,172.7
318,01/29/13 11:09:42 PM,6.76,6.76,206.4
319,01/29/13 11:09:45 PM,7.90,7.90,212.0
320,01/29/13 11:09:48 PM,9.57,9.57,174.1
321,01/29/13 11:09:51 PM,7.90,7.90,212.0
322,01/29/13 11:09:54 PM,5.64,5.64,186.7
323,01/29/13 11:09:57 PM,5.08,5.08,193.7
324,01/29/13 11:10:00 PM,5.64,5.64,186.7
325,01/29/13 11:10:03 PM,10.13,10.13,198.0
326,01/29/13 11:10:06 PM,10.13,10.13,181.1
327,01/29/13 11:10:09 PM,9.01,9.01,161.5
328,01/29/13 11:10:12 PM,11.27,11.27,165.7
329,01/29/13 11:10:15 PM,11.83,11.83,202.2
330,01/29/13 11:10:18 PM,10.69,10.69,202.2
331,01/29/13 11:10:21 PM,9.57,9.57,196.5
332,01/29/13 11:10:24 PM,10.13,10.13,203.6
333,01/29/13 11:10:27 PM,11.83,11.83,198.0
334,01/29/13 11:10:30 PM,10.13,10.13,193.7
335,01/29/13 11:10:33 PM,9.57,9.57,172.7
336,01/29/13 11:10:36 PM,9.57,9.57,193.7
337,01/29/13 11:10:39 PM,9.57,9.57,182.5
338,01/29/13 11:10:42 PM,10.13,10.13,202.2
